account_id,customer_id,branch_id,account_type,open_date,status,current_balance,interest_rate
AC00005377,CU00002947,BR008,Savings,2019-07-04,Dormant,12481.77,2.7
AC00005378,CU00004621,BR010,Current,2018-12-01,Active,7404.36,0.0
AC00005379,CU00001086,BR005,Savings,2025-05-04,Active,51085.67,2.7
AC00005380,CU00001691,BR023,Savings,2025-06-08,Active,21784.33,2.7
AC00005381,CU00004501,BR020,Savings,2019-11-11,Active,106400.15,2.7
AC00005382,CU00000412,BR021,Salary,2022-05-19,Active,5944.32,2.5
AC00005383,CU00001020,BR008,Savings,2022-12-30,Active,13661.99,2.7
AC00005384,CU00003255,BR007,Savings,2018-09-13,Active,20845.65,2.7
AC00005385,CU00000489,BR017,Salary,2026-03-05,Active,3828.77,2.5
AC00005386,CU00001075,BR021,Current,2024-09-09,Active,41708.55,0.0
AC00005387,CU00004078,BR016,Savings,2024-06-02,Active,24431.16,2.7
AC00005388,CU00003424,BR004,Fixed Deposit,2019-06-29,Active,346383.95,7.1
AC00005389,CU00001178,BR018,Salary,2022-04-21,Active,37536.23,2.5
AC00005390,CU00002336,BR001,Savings,2023-08-23,Active,4537.85,2.7
AC00005391,CU00000736,BR013,Current,2022-11-07,Active,44090.48,0.0
AC00005392,CU00003151,BR002,Fixed Deposit,2026-02-23,Active,179185.21,7.1
AC00005393,CU00002212,BR013,Salary,2021-08-06,Active,112781.52,2.5
AC00005394,CU00001506,BR022,Salary,2019-12-22,Active,99486.93,2.5
AC00005395,CU00001640,BR008,Savings,2025-12-13,Active,6820.95,2.7
AC00005396,CU00000703,BR007,Salary,2026-01-19,Active,9416.46,2.5
AC00005397,CU00004707,BR019,Current,2018-08-06,Active,51102.79,0.0
AC00005398,CU00004473,BR022,Fixed Deposit,2025-10-01,Active,102482.15,7.1
AC00005399,CU00002196,BR004,Savings,2021-08-01,Dormant,4296.51,2.7
AC00005400,CU00001810,BR023,Salary,2024-04-02,Active,9322.35,2.5
AC00005401,CU00004086,BR015,Salary,2025-08-13,Active,6144.38,2.5
AC00005402,CU00004567,BR003,Current,2020-03-07,Active,15245.08,0.0
AC00005403,CU00001363,BR009,Savings,2019-05-06,Active,11196.06,2.7
AC00005404,CU00003752,BR012,Savings,2020-01-17,Active,46676.82,2.7
AC00005405,CU00001510,BR015,Savings,2026-04-25,Active,31004.33,2.7
AC00005406,CU00000054,BR002,Savings,2019-06-28,Active,15475.05,2.7
AC00005407,CU00003357,BR018,Fixed Deposit,2026-06-26,Active,284943.89,7.1
AC00005408,CU00001407,BR014,Savings,2024-01-09,Dormant,67720.2,2.7
AC00005409,CU00004536,BR013,Current,2020-05-01,Active,20926.57,0.0
AC00005410,CU00004873,BR019,Savings,2018-12-02,Active,5059.18,2.7
AC00005411,CU00002158,BR017,Salary,2024-06-30,Active,3844.54,2.5
AC00005412,CU00002926,BR019,Fixed Deposit,2019-11-09,Active,120397.71,7.1
AC00005413,CU00004839,BR006,Salary,2026-02-08,Active,26406.68,2.5
AC00005414,CU00000176,BR016,Salary,2023-04-04,Active,55495.83,2.5
AC00005415,CU00002480,BR014,Savings,2020-03-25,Active,19249.03,2.7
AC00005416,CU00002375,BR009,Current,2021-12-26,Active,21081.51,0.0
AC00005417,CU00003282,BR023,Salary,2025-03-15,Active,90110.64,2.5
AC00005418,CU00001303,BR014,Current,2026-07-03,Active,19354.81,0.0
AC00005419,CU00001840,BR012,Savings,2023-12-26,Active,206019.04,2.7
AC00005420,CU00003162,BR019,Savings,2020-03-22,Active,29591.04,2.7
AC00005421,CU00002145,BR016,Current,2024-05-26,Active,71238.41,0.0
AC00005422,CU00001935,BR001,Savings,2019-10-31,Active,57135.89,2.7
AC00005423,CU00004959,BR008,Current,2024-12-01,Active,43526.35,0.0
AC00005424,CU00002748,BR023,Savings,2025-05-14,Active,5629.92,2.7
AC00005425,CU00001585,BR008,Salary,2022-05-22,Active,36878.94,2.5
AC00005426,CU00003596,BR022,Savings,2023-03-03,Active,78442.51,2.7
AC00005427,CU00000991,BR007,Fixed Deposit,2022-11-25,Active,28430.48,7.1
AC00005428,CU00004098,BR001,Fixed Deposit,2022-10-25,Active,43397.66,7.1
AC00005429,CU00001589,BR003,Current,2022-06-06,Active,56186.62,0.0
AC00005430,CU00001138,BR018,Salary,2023-11-29,Active,66521.89,2.5
AC00005431,CU00002372,BR008,Savings,2021-11-17,Closed,38604.4,2.7
AC00005432,CU00004365,BR014,Salary,2019-07-17,Active,41245.75,2.5
AC00005433,CU00000250,BR017,Savings,2024-11-30,Active,24245.75,2.7
AC00005434,CU00004475,BR018,Fixed Deposit,2025-05-22,Active,136140.98,7.1
AC00005435,CU00000043,BR012,Salary,2020-09-30,Active,30594.79,2.5
AC00005436,CU00003103,BR006,Savings,2018-12-29,Active,31118.37,2.7
AC00005437,CU00003141,BR006,Salary,2022-08-16,Active,20796.67,2.5
AC00005438,CU00004238,BR006,Savings,2023-06-05,Active,6631.75,2.7
AC00005439,CU00004435,BR023,Savings,2021-08-21,Active,44531.17,2.7
AC00005440,CU00001144,BR016,Current,2021-09-26,Active,17753.04,0.0
AC00005441,CU00002656,BR006,Savings,2026-04-26,Active,6088.94,2.7
AC00005442,CU00002458,BR007,Savings,2020-05-22,Active,41298.22,2.7
AC00005443,CU00001018,BR020,Savings,2022-10-12,Active,28084.55,2.7
AC00005444,CU00001376,BR023,Savings,2024-05-10,Active,109011.82,2.7
AC00005445,CU00004032,BR009,Current,2019-06-15,Active,10625.46,0.0
AC00005446,CU00003832,BR001,Savings,2025-04-18,Active,5286.71,2.7
AC00005447,CU00002621,BR018,Salary,2024-11-14,Active,45651.6,2.5
AC00005448,CU00002536,BR019,Salary,2021-04-01,Active,33602.92,2.5
AC00005449,CU00000574,BR011,Fixed Deposit,2020-10-13,Active,198114.94,7.1
AC00005450,CU00003299,BR022,Savings,2020-04-13,Active,29881.45,2.7
AC00005451,CU00000881,BR016,Salary,2020-11-12,Active,37393.47,2.5
AC00005452,CU00001900,BR002,Current,2025-05-31,Active,29198.31,0.0
AC00005453,CU00001150,BR024,Savings,2021-01-02,Active,4830.42,2.7
AC00005454,CU00002179,BR014,Fixed Deposit,2023-11-18,Active,74393.81,7.1
AC00005455,CU00003564,BR003,Savings,2025-06-23,Active,73893.56,2.7
AC00005456,CU00003273,BR012,Savings,2022-03-04,Active,12373.64,2.7
AC00005457,CU00004837,BR018,Fixed Deposit,2020-07-08,Active,391863.5,7.1
AC00005458,CU00000244,BR018,Current,2023-07-05,Active,69435.78,0.0
AC00005459,CU00002696,BR007,Fixed Deposit,2019-03-20,Active,90261.64,7.1
AC00005460,CU00000556,BR007,Salary,2019-05-25,Active,30469.51,2.5
AC00005461,CU00002000,BR006,Current,2020-10-08,Active,2950.4,0.0
AC00005462,CU00003032,BR004,Salary,2026-03-02,Active,75075.46,2.5
AC00005463,CU00004099,BR004,Savings,2025-01-20,Active,73978.43,2.7
AC00005464,CU00004334,BR015,Savings,2022-02-23,Active,137465.7,2.7
AC00005465,CU00003604,BR006,Savings,2019-09-07,Active,16208.07,2.7
AC00005466,CU00004389,BR020,Savings,2022-04-02,Active,18743.75,2.7
AC00005467,CU00001701,BR021,Savings,2022-06-06,Active,20050.59,2.7
AC00005468,CU00001518,BR006,Savings,2025-02-27,Active,128343.31,2.7
AC00005469,CU00004147,BR012,Fixed Deposit,2018-06-21,Active,312188.02,7.1
AC00005470,CU00001292,BR006,Salary,2025-12-09,Active,10509.73,2.5
AC00005471,CU00002570,BR017,Salary,2022-06-15,Active,5202.66,2.5
AC00005472,CU00000422,BR024,Salary,2023-02-09,Active,74958.9,2.5
AC00005473,CU00000496,BR006,Savings,2024-09-12,Active,60881.78,2.7
AC00005474,CU00001968,BR021,Savings,2022-05-01,Active,29861.25,2.7
AC00005475,CU00001832,BR022,Savings,2024-01-18,Active,28216.83,2.7
AC00005476,CU00002227,BR008,Salary,2026-07-11,Active,111609.63,2.5
AC00005477,CU00000208,BR007,Salary,2024-03-04,Active,15478.04,2.5
AC00005478,CU00001960,BR008,Savings,2021-10-28,Active,25239.34,2.7
AC00005479,CU00001336,BR009,Savings,2024-12-13,Active,50520.59,2.7
AC00005480,CU00000716,BR011,Salary,2018-11-27,Active,30233.51,2.5
AC00005481,CU00001809,BR001,Current,2023-07-13,Active,24969.66,0.0
AC00005482,CU00000611,BR008,Fixed Deposit,2024-10-04,Active,82321.42,7.1
AC00005483,CU00001274,BR018,Savings,2025-03-06,Dormant,21945.75,2.7
AC00005484,CU00003263,BR010,Salary,2019-09-27,Active,126366.69,2.5
AC00005485,CU00004676,BR008,Fixed Deposit,2018-09-13,Active,185175.58,7.1
AC00005486,CU00002178,BR020,Current,2023-11-06,Active,25298.51,0.0
AC00005487,CU00001012,BR012,Savings,2020-11-06,Active,36180.47,2.7
AC00005488,CU00003670,BR007,Savings,2024-05-08,Active,41082.84,2.7
AC00005489,CU00002227,BR022,Current,2019-02-14,Active,8098.77,0.0
AC00005490,CU00003703,BR011,Fixed Deposit,2019-02-22,Active,234401.05,7.1
AC00005491,CU00003620,BR022,Fixed Deposit,2021-08-07,Active,166018.7,7.1
AC00005492,CU00003155,BR024,Savings,2024-01-22,Active,68651.23,2.7
AC00005493,CU00002798,BR024,Savings,2020-07-23,Active,6616.58,2.7
AC00005494,CU00004437,BR016,Salary,2022-03-16,Active,19942.84,2.5
AC00005495,CU00004047,BR020,Current,2024-12-09,Active,122425.74,0.0
AC00005496,CU00000264,BR008,Fixed Deposit,2025-08-29,Active,493069.43,7.1
AC00005497,CU00004298,BR008,Savings,2025-03-14,Active,29247.17,2.7
AC00005498,CU00003658,BR018,Savings,2026-03-12,Active,14447.02,2.7
AC00005499,CU00000227,BR009,Savings,2024-12-06,Active,1883.0,2.7
AC00005500,CU00003833,BR007,Savings,2023-03-17,Active,9523.92,2.7
AC00005501,CU00000087,BR005,Salary,2025-12-26,Closed,4110.1,2.5
AC00005502,CU00002649,BR020,Savings,2025-07-05,Active,45484.69,2.7
AC00005503,CU00003845,BR014,Savings,2020-09-20,Active,36816.11,2.7
AC00005504,CU00004380,BR018,Salary,2021-02-13,Dormant,141105.39,2.5
AC00005505,CU00003544,BR023,Salary,2026-01-26,Active,6068.09,2.5
AC00005506,CU00000254,BR002,Salary,2021-04-22,Active,94825.87,2.5
AC00005507,CU00002754,BR001,Salary,2024-04-28,Active,46309.99,2.5
AC00005508,CU00002606,BR010,Savings,2020-08-24,Active,266579.03,2.7
AC00005509,CU00000992,BR008,Salary,2024-07-17,Active,104816.14,2.5
AC00005510,CU00003359,BR001,Salary,2019-10-03,Active,29649.2,2.5
AC00005511,CU00000269,BR023,Salary,2019-01-26,Active,54141.5,2.5
AC00005512,CU00001132,BR007,Salary,2026-05-04,Active,7128.84,2.5
AC00005513,CU00004219,BR002,Savings,2020-09-21,Active,21437.7,2.7
AC00005514,CU00000760,BR004,Savings,2023-05-25,Active,5942.52,2.7
AC00005515,CU00001750,BR003,Fixed Deposit,2023-11-23,Active,419812.79,7.1
AC00005516,CU00003729,BR023,Savings,2023-03-18,Active,64298.69,2.7
AC00005517,CU00004479,BR020,Savings,2023-11-15,Active,5295.09,2.7
AC00005518,CU00002487,BR012,Fixed Deposit,2024-08-03,Active,343195.41,7.1
AC00005519,CU00002649,BR010,Savings,2019-09-26,Active,23573.23,2.7
AC00005520,CU00002234,BR013,Savings,2024-04-03,Active,42617.14,2.7
AC00005521,CU00003775,BR011,Salary,2024-02-06,Active,12346.13,2.5
AC00005522,CU00003186,BR018,Fixed Deposit,2018-09-26,Active,49105.05,7.1
AC00005523,CU00003923,BR014,Savings,2023-10-02,Active,6618.21,2.7
AC00005524,CU00003076,BR015,Savings,2022-10-20,Active,9073.7,2.7
AC00005525,CU00002138,BR004,Salary,2025-09-06,Active,26245.16,2.5
AC00005526,CU00001847,BR015,Savings,2019-09-29,Dormant,17486.98,2.7
AC00005527,CU00001847,BR023,Fixed Deposit,2019-03-20,Active,234573.54,7.1
AC00005528,CU00001931,BR020,Current,2020-05-10,Active,103533.34,0.0
AC00005529,CU00000350,BR007,Savings,2022-01-08,Active,20342.91,2.7
AC00005530,CU00004361,BR007,Salary,2025-10-24,Active,16608.58,2.5
AC00005531,CU00002744,BR019,Savings,2019-10-04,Active,35660.21,2.7
AC00005532,CU00000129,BR021,Savings,2024-12-09,Active,28735.44,2.7
AC00005533,CU00002923,BR007,Savings,2025-03-05,Active,98720.53,2.7
AC00005534,CU00002363,BR002,Salary,2025-05-02,Active,23550.44,2.5
AC00005535,CU00001444,BR020,Salary,2022-09-22,Active,21480.37,2.5
AC00005536,CU00002460,BR024,Savings,2019-10-03,Active,218174.49,2.7
AC00005537,CU00004258,BR017,Savings,2023-12-16,Active,65768.32,2.7
AC00005538,CU00002988,BR023,Current,2024-05-31,Active,5769.7,0.0
AC00005539,CU00002725,BR020,Salary,2020-05-01,Active,7955.7,2.5
AC00005540,CU00004552,BR024,Savings,2025-07-06,Closed,123729.96,2.7
AC00005541,CU00004136,BR012,Savings,2020-06-09,Active,4473.4,2.7
AC00005542,CU00004059,BR015,Salary,2023-01-11,Active,12183.14,2.5
AC00005543,CU00001281,BR021,Current,2024-03-04,Active,46371.68,0.0
AC00005544,CU00001959,BR015,Salary,2020-07-14,Active,36625.62,2.5
AC00005545,CU00000130,BR022,Savings,2019-01-27,Active,5870.5,2.7
AC00005546,CU00004513,BR009,Savings,2019-01-06,Active,3401.61,2.7
AC00005547,CU00001002,BR008,Savings,2018-09-04,Dormant,25719.79,2.7
AC00005548,CU00000911,BR013,Current,2023-10-20,Dormant,436780.36,0.0
AC00005549,CU00000456,BR017,Savings,2020-02-14,Active,12186.34,2.7
AC00005550,CU00001268,BR004,Current,2022-08-25,Active,48484.22,0.0
AC00005551,CU00002896,BR016,Savings,2022-08-26,Active,9407.12,2.7
AC00005552,CU00003288,BR014,Fixed Deposit,2018-11-17,Dormant,298535.22,7.1
AC00005553,CU00001116,BR003,Salary,2021-05-30,Active,93077.91,2.5
AC00005554,CU00000209,BR020,Salary,2020-01-21,Dormant,16501.46,2.5
AC00005555,CU00000262,BR011,Fixed Deposit,2023-08-29,Active,203858.14,7.1
AC00005556,CU00004388,BR005,Salary,2023-01-29,Active,82538.68,2.5
AC00005557,CU00004709,BR014,Savings,2025-09-26,Active,24270.95,2.7
AC00005558,CU00001358,BR019,Savings,2026-03-10,Active,1782.91,2.7
AC00005559,CU00002063,BR018,Savings,2021-01-03,Dormant,35978.02,2.7
AC00005560,CU00002021,BR001,Savings,2020-10-03,Active,21396.84,2.7
AC00005561,CU00002446,BR024,Savings,2021-09-08,Active,48810.94,2.7
AC00005562,CU00001129,BR017,Savings,2022-10-06,Active,8056.69,2.7
AC00005563,CU00002174,BR004,Fixed Deposit,2023-04-14,Active,91840.85,7.1
AC00005564,CU00000845,BR009,Current,2022-04-14,Active,18543.42,0.0
AC00005565,CU00002607,BR007,Fixed Deposit,2026-07-03,Active,601451.92,7.1
AC00005566,CU00000873,BR023,Salary,2022-05-08,Active,10942.73,2.5
AC00005567,CU00001540,BR005,Savings,2019-08-21,Dormant,317581.48,2.7
AC00005568,CU00004335,BR021,Current,2024-02-15,Active,6783.43,0.0
AC00005569,CU00001227,BR021,Savings,2024-04-25,Active,10594.84,2.7
AC00005570,CU00001310,BR024,Savings,2020-08-11,Active,16093.48,2.7
AC00005571,CU00002811,BR011,Savings,2021-07-31,Active,5473.74,2.7
AC00005572,CU00004275,BR009,Savings,2026-01-24,Active,7349.88,2.7
AC00005573,CU00001587,BR016,Salary,2018-08-31,Active,20388.81,2.5
AC00005574,CU00000864,BR023,Savings,2022-04-23,Active,35731.72,2.7
AC00005575,CU00001499,BR015,Salary,2023-09-07,Active,66399.42,2.5
AC00005576,CU00000548,BR021,Fixed Deposit,2025-12-19,Active,313725.93,7.1
AC00005577,CU00003950,BR009,Savings,2020-08-28,Active,2245.23,2.7
AC00005578,CU00003351,BR012,Fixed Deposit,2026-04-04,Active,507249.7,7.1
AC00005579,CU00000931,BR017,Current,2021-12-12,Active,120283.28,0.0
AC00005580,CU00004463,BR006,Current,2026-05-02,Dormant,48114.98,0.0
AC00005581,CU00002361,BR012,Salary,2024-10-16,Active,102225.71,2.5
AC00005582,CU00001548,BR001,Fixed Deposit,2019-05-16,Active,127939.61,7.1
AC00005583,CU00003970,BR001,Savings,2024-11-21,Active,99777.94,2.7
AC00005584,CU00002023,BR013,Current,2025-09-25,Active,40411.95,0.0
AC00005585,CU00002092,BR019,Savings,2025-01-27,Active,36193.46,2.7
AC00005586,CU00000171,BR007,Savings,2021-10-25,Active,62191.74,2.7
AC00005587,CU00003809,BR012,Savings,2024-07-26,Active,34968.72,2.7
AC00005588,CU00003193,BR008,Salary,2026-05-01,Active,12959.21,2.5
AC00005589,CU00004336,BR012,Current,2023-08-29,Active,24399.6,0.0
AC00005590,CU00000458,BR017,Salary,2021-02-05,Active,989.81,2.5
AC00005591,CU00002399,BR006,Salary,2021-07-18,Active,39853.34,2.5
AC00005592,CU00002813,BR006,Savings,2026-06-03,Dormant,35500.37,2.7
AC00005593,CU00004540,BR002,Savings,2019-12-09,Active,19743.25,2.7
AC00005594,CU00003763,BR010,Salary,2026-02-26,Active,11461.0,2.5
AC00005595,CU00004756,BR018,Savings,2022-05-10,Active,9689.39,2.7
AC00005596,CU00003573,BR024,Savings,2025-11-15,Active,28286.86,2.7
AC00005597,CU00004089,BR016,Fixed Deposit,2025-12-12,Active,266355.23,7.1
AC00005598,CU00000157,BR010,Salary,2020-09-12,Active,76178.76,2.5
AC00005599,CU00003010,BR004,Fixed Deposit,2019-01-16,Active,179807.81,7.1
AC00005600,CU00002390,BR006,Savings,2020-12-30,Active,8235.33,2.7
AC00005601,CU00001114,BR002,Savings,2021-09-15,Active,25048.73,2.7
AC00005602,CU00002579,BR024,Salary,2021-11-01,Dormant,30708.54,2.5
AC00005603,CU00001430,BR022,Current,2022-07-22,Active,5253.5,0.0
AC00005604,CU00003967,BR013,Savings,2020-11-20,Active,24339.72,2.7
AC00005605,CU00004554,BR005,Salary,2025-09-15,Active,346110.87,2.5
AC00005606,CU00004131,BR018,Savings,2020-11-25,Active,25379.35,2.7
AC00005607,CU00002552,BR006,Savings,2022-09-06,Active,17911.73,2.7
AC00005608,CU00000246,BR006,Savings,2026-05-12,Active,37192.68,2.7
AC00005609,CU00003350,BR011,Salary,2025-10-10,Active,13770.86,2.5
AC00005610,CU00001209,BR020,Salary,2023-07-26,Active,248760.46,2.5
AC00005611,CU00004811,BR017,Savings,2020-05-29,Active,25498.44,2.7
AC00005612,CU00001272,BR021,Savings,2025-12-18,Active,72491.1,2.7
AC00005613,CU00001660,BR006,Fixed Deposit,2022-07-08,Active,240041.44,7.1
AC00005614,CU00002797,BR008,Fixed Deposit,2019-10-15,Active,149522.31,7.1
AC00005615,CU00002047,BR010,Savings,2019-09-29,Active,290772.46,2.7
AC00005616,CU00003979,BR020,Savings,2021-11-10,Active,61645.21,2.7
AC00005617,CU00002054,BR020,Savings,2025-12-29,Active,69910.63,2.7
AC00005618,CU00002383,BR006,Salary,2024-03-09,Active,8628.6,2.5
AC00005619,CU00001394,BR004,Savings,2022-03-23,Active,10676.77,2.7
AC00005620,CU00003851,BR012,Savings,2024-04-14,Closed,206324.71,2.7
AC00005621,CU00001131,BR001,Salary,2023-10-10,Active,32196.26,2.5
AC00005622,CU00003616,BR011,Current,2025-05-03,Active,10457.51,0.0
AC00005623,CU00003190,BR014,Salary,2025-03-08,Active,50682.36,2.5
AC00005624,CU00004878,BR007,Savings,2023-11-26,Active,9902.72,2.7
AC00005625,CU00004324,BR004,Fixed Deposit,2023-12-08,Active,99662.56,7.1
AC00005626,CU00003123,BR014,Current,2019-07-14,Dormant,63261.03,0.0
AC00005627,CU00002205,BR015,Fixed Deposit,2023-12-05,Active,389577.52,7.1
AC00005628,CU00003005,BR016,Salary,2020-06-13,Active,16505.96,2.5
AC00005629,CU00002222,BR021,Salary,2019-03-11,Active,30188.26,2.5
AC00005630,CU00003798,BR011,Savings,2022-03-07,Active,85295.12,2.7
AC00005631,CU00002119,BR018,Current,2024-07-14,Active,15869.43,0.0
AC00005632,CU00003442,BR007,Savings,2020-03-03,Active,8032.28,2.7
AC00005633,CU00001597,BR012,Savings,2026-02-24,Active,10225.08,2.7
AC00005634,CU00003759,BR020,Savings,2019-06-13,Active,62350.18,2.7
AC00005635,CU00002041,BR015,Current,2021-10-18,Active,10657.23,0.0
AC00005636,CU00004966,BR021,Fixed Deposit,2022-03-15,Active,308286.88,7.1
AC00005637,CU00001689,BR008,Salary,2025-07-17,Closed,25681.11,2.5
AC00005638,CU00002305,BR014,Fixed Deposit,2021-12-14,Active,251481.39,7.1
AC00005639,CU00001305,BR006,Current,2019-06-16,Active,22172.48,0.0
AC00005640,CU00002302,BR016,Savings,2025-02-19,Active,13598.57,2.7
AC00005641,CU00000814,BR021,Current,2026-06-07,Active,49225.73,0.0
AC00005642,CU00003968,BR020,Savings,2021-03-22,Active,23271.06,2.7
AC00005643,CU00003577,BR014,Salary,2021-04-08,Active,28382.6,2.5
AC00005644,CU00003401,BR005,Savings,2025-04-30,Active,93352.8,2.7
AC00005645,CU00000032,BR003,Savings,2020-11-12,Active,6512.43,2.7
AC00005646,CU00002139,BR019,Fixed Deposit,2020-03-14,Active,41156.48,7.1
AC00005647,CU00002302,BR022,Salary,2020-09-25,Active,3565.66,2.5
AC00005648,CU00004344,BR020,Savings,2021-04-29,Active,11985.99,2.7
AC00005649,CU00004268,BR017,Salary,2025-04-10,Dormant,62684.21,2.5
AC00005650,CU00002908,BR024,Salary,2024-11-12,Active,8123.36,2.5
AC00005651,CU00004704,BR014,Current,2019-09-11,Dormant,55876.01,0.0
AC00005652,CU00003815,BR004,Fixed Deposit,2022-05-15,Active,305868.36,7.1
AC00005653,CU00001385,BR001,Savings,2026-06-26,Active,46342.8,2.7
AC00005654,CU00002231,BR016,Savings,2024-06-19,Active,10796.97,2.7
AC00005655,CU00002924,BR013,Savings,2021-09-08,Active,62402.71,2.7
AC00005656,CU00001992,BR006,Fixed Deposit,2023-02-16,Active,331685.1,7.1
AC00005657,CU00003718,BR012,Current,2018-06-18,Active,238129.76,0.0
AC00005658,CU00002790,BR023,Current,2025-11-29,Active,11213.79,0.0
AC00005659,CU00004314,BR019,Current,2021-03-21,Active,33285.38,0.0
AC00005660,CU00001839,BR016,Fixed Deposit,2022-01-22,Active,129319.76,7.1
AC00005661,CU00004821,BR019,Savings,2023-01-17,Active,12429.15,2.7
AC00005662,CU00003311,BR002,Fixed Deposit,2021-04-15,Active,67631.82,7.1
AC00005663,CU00002201,BR012,Salary,2020-12-14,Dormant,8472.04,2.5
AC00005664,CU00000999,BR007,Fixed Deposit,2018-08-06,Active,153648.5,7.1
AC00005665,CU00004229,BR015,Current,2019-08-28,Active,20040.18,0.0
AC00005666,CU00001391,BR023,Savings,2025-07-27,Dormant,13673.59,2.7
AC00005667,CU00004779,BR014,Savings,2024-01-24,Active,4697.82,2.7
AC00005668,CU00000974,BR011,Savings,2024-08-07,Active,447596.45,2.7
AC00005669,CU00004980,BR011,Fixed Deposit,2024-07-30,Active,345086.6,7.1
AC00005670,CU00001119,BR008,Savings,2026-08-01,Active,1918.69,2.7
AC00005671,CU00003132,BR013,Fixed Deposit,2018-11-27,Active,210445.48,7.1
AC00005672,CU00002565,BR024,Savings,2020-11-20,Active,64525.97,2.7
AC00005673,CU00002489,BR020,Savings,2021-06-24,Active,1934.72,2.7
AC00005674,CU00003154,BR016,Savings,2025-09-02,Active,51186.11,2.7
AC00005675,CU00002809,BR014,Savings,2021-06-07,Active,31981.32,2.7
AC00005676,CU00000615,BR004,Savings,2023-08-08,Active,24017.67,2.7
AC00005677,CU00001094,BR023,Fixed Deposit,2019-12-25,Active,110651.31,7.1
AC00005678,CU00002331,BR003,Savings,2019-04-07,Active,199137.44,2.7
AC00005679,CU00004141,BR001,Savings,2021-03-18,Active,15084.71,2.7
AC00005680,CU00001095,BR015,Fixed Deposit,2025-11-24,Active,69714.48,7.1
AC00005681,CU00001529,BR021,Current,2021-01-04,Active,36439.24,0.0
AC00005682,CU00003709,BR008,Salary,2026-01-16,Active,29792.45,2.5
AC00005683,CU00000820,BR012,Salary,2023-09-12,Active,4547.21,2.5
AC00005684,CU00001138,BR003,Savings,2024-01-19,Active,36751.36,2.7
AC00005685,CU00004240,BR019,Salary,2023-05-10,Active,12076.82,2.5
AC00005686,CU00003015,BR021,Savings,2022-12-07,Active,43261.62,2.7
AC00005687,CU00000359,BR003,Salary,2024-12-09,Active,10107.4,2.5
AC00005688,CU00001827,BR018,Salary,2024-10-13,Active,72225.22,2.5
AC00005689,CU00001979,BR023,Savings,2026-06-01,Active,10914.93,2.7
AC00005690,CU00001816,BR006,Savings,2019-07-29,Active,97811.08,2.7
AC00005691,CU00003519,BR018,Savings,2020-08-15,Active,14483.13,2.7
AC00005692,CU00002184,BR007,Current,2019-12-24,Active,2208.03,0.0
AC00005693,CU00003482,BR023,Salary,2025-09-20,Active,47390.64,2.5
AC00005694,CU00000232,BR024,Salary,2025-12-12,Active,9427.41,2.5
AC00005695,CU00002960,BR009,Salary,2021-07-11,Active,106038.77,2.5
AC00005696,CU00004580,BR024,Savings,2022-09-07,Active,37720.07,2.7
AC00005697,CU00004186,BR010,Savings,2019-08-20,Active,4501.87,2.7
AC00005698,CU00002925,BR019,Savings,2025-02-09,Active,14145.07,2.7
AC00005699,CU00004574,BR009,Savings,2020-01-03,Active,20048.13,2.7
AC00005700,CU00004504,BR010,Fixed Deposit,2021-11-01,Active,124560.34,7.1
AC00005701,CU00003921,BR012,Current,2020-07-10,Active,12737.05,0.0
AC00005702,CU00000547,BR012,Savings,2025-04-24,Dormant,37418.25,2.7
AC00005703,CU00001774,BR012,Savings,2025-12-18,Active,33287.12,2.7
AC00005704,CU00000397,BR003,Current,2019-12-31,Active,49100.67,0.0
AC00005705,CU00003490,BR023,Fixed Deposit,2020-10-06,Active,124294.23,7.1
AC00005706,CU00003444,BR009,Savings,2024-08-27,Active,27718.87,2.7
AC00005707,CU00000999,BR021,Savings,2019-08-07,Active,17838.21,2.7
AC00005708,CU00002319,BR023,Savings,2024-08-06,Active,83758.77,2.7
AC00005709,CU00001453,BR019,Savings,2020-09-25,Active,2490.4,2.7
AC00005710,CU00003717,BR023,Savings,2024-01-25,Active,146386.82,2.7
AC00005711,CU00001738,BR005,Salary,2021-03-05,Closed,71029.21,2.5
AC00005712,CU00002738,BR013,Current,2024-08-11,Active,28353.43,0.0
AC00005713,CU00002327,BR016,Salary,2026-02-23,Closed,23618.17,2.5
AC00005714,CU00003522,BR016,Salary,2018-10-03,Active,21960.11,2.5
AC00005715,CU00004855,BR024,Savings,2020-06-04,Active,55381.34,2.7
AC00005716,CU00003710,BR002,Salary,2021-04-18,Active,15565.36,2.5
AC00005717,CU00004607,BR015,Savings,2019-05-28,Active,22831.48,2.7
AC00005718,CU00001829,BR011,Salary,2019-01-22,Active,931.29,2.5
AC00005719,CU00003663,BR013,Savings,2019-02-09,Active,39747.64,2.7
AC00005720,CU00002027,BR001,Savings,2025-06-23,Active,23364.54,2.7
AC00005721,CU00004029,BR014,Current,2025-10-26,Active,13237.08,0.0
AC00005722,CU00003742,BR012,Current,2026-06-17,Active,37267.05,0.0
AC00005723,CU00004584,BR014,Fixed Deposit,2022-06-10,Active,70702.95,7.1
AC00005724,CU00002788,BR011,Savings,2022-09-10,Active,3334.45,2.7
AC00005725,CU00001577,BR009,Current,2025-05-15,Active,21864.91,0.0
AC00005726,CU00003576,BR012,Fixed Deposit,2019-02-28,Active,149733.01,7.1
AC00005727,CU00003120,BR018,Salary,2023-01-03,Active,67987.09,2.5
