transaction_id,account_id,transaction_ts,transaction_type,channel,merchant_category,amount,status,risk_score,is_high_risk
TX0000105018,AC00002715,2026-08-30 03:07:11,Credit,POS,E-commerce,7032.74,Completed,0.0435,0
TX0000105019,AC00004034,2025-06-21 14:25:04,Debit,UPI,Grocery,9266.95,Completed,0.0273,0
TX0000105020,AC00004287,2026-06-23 17:18:08,Debit,POS,Grocery,3352.86,Completed,0.0088,0
TX0000105021,AC00001417,2026-04-14 19:21:43,Debit,UPI,Education,2868.95,Completed,0.0411,0
TX0000105022,AC00003563,2024-11-18 00:42:09,Credit,POS,Grocery,5679.8,Completed,0.2044,0
TX0000105023,AC00002678,2024-10-21 20:44:24,Debit,UPI,E-commerce,2705.96,Reversed,0.4359,0
TX0000105024,AC00000693,2026-06-11 18:07:40,Credit,POS,Fuel,3843.62,Completed,0.0377,0
TX0000105025,AC00003650,2025-02-07 01:24:10,Credit,UPI,Education,10112.69,Completed,0.1308,0
TX0000105026,AC00001608,2024-11-12 00:40:45,Debit,ATM,Transfer,584.98,Completed,0.0635,0
TX0000105027,AC00003291,2025-08-09 04:17:39,Credit,UPI,Utilities,1808.95,Completed,0.1831,0
TX0000105028,AC00004154,2024-12-23 18:25:50,Debit,Branch,Fuel,3161.77,Completed,0.0894,0
TX0000105029,AC00001717,2024-10-03 13:12:07,Debit,Branch,Travel,905.8,Completed,0.0265,0
TX0000105030,AC00001246,2026-08-31 16:13:35,Debit,Mobile Banking,Grocery,1623.41,Completed,0.1335,0
TX0000105031,AC00005071,2026-08-20 13:42:38,Credit,ATM,Travel,75.65,Completed,0.2547,0
TX0000105032,AC00004834,2024-11-16 11:32:39,Debit,UPI,Fuel,1454.31,Completed,0.0036,0
TX0000105033,AC00002880,2024-12-17 03:14:02,Debit,Mobile Banking,Transfer,1008.54,Completed,0.2899,0
TX0000105034,AC00003068,2025-10-11 09:05:49,Credit,POS,Fuel,1510.21,Completed,0.0055,0
TX0000105035,AC00004283,2025-09-12 00:14:08,Debit,UPI,Fuel,5319.73,Completed,0.037,0
TX0000105036,AC00002021,2024-12-24 15:57:04,Debit,Internet Banking,Healthcare,6474.3,Completed,0.0521,0
TX0000105037,AC00006756,2024-12-31 18:20:24,Debit,UPI,Fuel,2500.46,Completed,0.0085,0
TX0000105038,AC00006548,2025-06-16 18:24:42,Credit,UPI,E-commerce,1058.97,Completed,0.1026,0
TX0000105039,AC00005379,2026-02-03 13:29:18,Debit,ATM,Grocery,1331.47,Completed,0.068,0
TX0000105040,AC00002075,2025-11-12 08:04:36,Debit,Internet Banking,Education,4477.32,Completed,0.2161,0
TX0000105041,AC00002990,2026-06-30 20:02:24,Debit,UPI,Transfer,672.66,Completed,0.0028,0
TX0000105042,AC00000649,2025-06-01 02:36:12,Debit,UPI,Travel,1511.68,Completed,0.0364,0
TX0000105043,AC00004859,2025-11-24 12:45:18,Debit,POS,Transfer,10302.25,Completed,0.1581,0
TX0000105044,AC00005739,2024-09-20 06:14:56,Debit,POS,Grocery,1931.64,Completed,0.0868,0
TX0000105045,AC00001423,2024-11-08 09:44:16,Debit,ATM,E-commerce,615.76,Completed,0.1463,0
TX0000105046,AC00006367,2025-03-26 10:23:25,Credit,UPI,E-commerce,5248.02,Completed,0.015,0
TX0000105047,AC00000090,2026-01-04 16:40:21,Debit,UPI,Travel,11182.27,Completed,0.113,0
TX0000105048,AC00006377,2025-04-14 04:37:06,Debit,UPI,Travel,10586.73,Completed,0.1022,0
TX0000105049,AC00000409,2025-09-15 23:51:51,Credit,POS,Transfer,3336.83,Completed,0.189,0
TX0000105050,AC00000653,2026-02-14 12:03:28,Credit,POS,Transfer,9235.29,Completed,0.0333,0
TX0000105051,AC00000453,2025-01-26 18:33:56,Debit,POS,Travel,5866.17,Completed,0.0111,0
TX0000105052,AC00001550,2024-11-26 05:08:27,Debit,ATM,Travel,422.53,Completed,0.0927,0
TX0000105053,AC00005874,2025-11-20 22:05:25,Credit,UPI,Fuel,8103.89,Completed,0.1072,0
TX0000105054,AC00002737,2025-08-23 13:50:16,Debit,POS,Utilities,2053.25,Completed,0.1034,0
TX0000105055,AC00004515,2025-08-12 11:02:08,Credit,POS,Travel,3737.2,Completed,0.005,0
TX0000105056,AC00000953,2026-01-24 19:16:00,Debit,Mobile Banking,E-commerce,1635.55,Completed,0.0888,0
TX0000105057,AC00005013,2026-06-14 13:02:10,Debit,Mobile Banking,Fuel,1038.88,Completed,0.1127,0
TX0000105058,AC00003343,2026-03-06 05:57:20,Debit,UPI,Grocery,2434.72,Completed,0.0088,0
TX0000105059,AC00003966,2025-01-03 23:37:38,Debit,UPI,Education,522.55,Completed,0.1866,0
TX0000105060,AC00004100,2026-03-24 05:32:53,Debit,UPI,E-commerce,1294.54,Completed,0.0194,0
TX0000105061,AC00006185,2025-05-22 15:21:35,Debit,Mobile Banking,Utilities,4330.34,Completed,0.0147,0
TX0000105062,AC00004123,2024-10-11 11:02:41,Debit,Mobile Banking,Travel,417.31,Completed,0.3625,0
TX0000105063,AC00004870,2025-02-09 12:52:43,Debit,Internet Banking,Utilities,2248.25,Completed,0.0299,0
TX0000105064,AC00001751,2025-06-11 02:20:02,Debit,Internet Banking,Education,53521.8,Completed,0.2218,0
TX0000105065,AC00003083,2025-08-22 17:33:14,Debit,Internet Banking,Travel,2627.02,Completed,0.0469,0
TX0000105066,AC00000001,2025-11-10 17:46:10,Credit,POS,Fuel,3263.13,Completed,0.1672,0
TX0000105067,AC00004914,2026-01-31 01:56:22,Debit,UPI,Education,4814.13,Completed,0.2438,0
TX0000105068,AC00004205,2025-02-22 13:46:58,Debit,Internet Banking,Healthcare,681.95,Completed,0.0151,0
TX0000105069,AC00001504,2026-01-17 15:26:27,Credit,POS,Fuel,15354.76,Completed,0.0564,0
TX0000105070,AC00006505,2026-02-16 08:39:24,Debit,Internet Banking,Fuel,6124.52,Completed,0.0054,0
TX0000105071,AC00003978,2024-11-26 13:13:39,Credit,Branch,Transfer,8096.0,Completed,0.0063,0
TX0000105072,AC00001110,2026-06-13 20:15:20,Debit,Mobile Banking,Utilities,568.42,Completed,0.0518,0
TX0000105073,AC00003419,2025-08-17 18:02:39,Credit,UPI,Education,1231.94,Completed,0.0812,0
TX0000105074,AC00004505,2026-06-06 12:31:07,Credit,Mobile Banking,Transfer,4894.38,Completed,0.0536,0
TX0000105075,AC00005719,2026-04-03 09:38:17,Debit,POS,Healthcare,1794.76,Completed,0.0273,0
TX0000105076,AC00005163,2025-12-06 08:22:46,Debit,UPI,Transfer,1694.74,Completed,0.057,0
TX0000105077,AC00004134,2026-06-04 10:52:55,Debit,UPI,Utilities,180.11,Completed,0.1247,0
TX0000105078,AC00006080,2026-04-30 03:29:41,Credit,UPI,Utilities,315.0,Completed,0.0669,0
TX0000105079,AC00002200,2026-08-19 10:43:42,Debit,POS,Utilities,1017.01,Completed,0.0203,0
TX0000105080,AC00001992,2025-05-04 02:01:25,Credit,Internet Banking,Education,6084.54,Completed,0.1466,0
TX0000105081,AC00002420,2026-04-10 00:13:21,Credit,POS,Utilities,7940.48,Completed,0.0934,0
TX0000105082,AC00003728,2026-01-03 02:55:59,Credit,UPI,Transfer,672.42,Completed,0.1382,0
TX0000105083,AC00000230,2025-06-23 16:59:38,Debit,Internet Banking,E-commerce,450.7,Failed,0.0237,0
TX0000105084,AC00002653,2026-06-23 15:35:15,Debit,Internet Banking,Utilities,51910.71,Completed,0.0283,0
TX0000105085,AC00001476,2025-09-23 17:54:59,Debit,UPI,Transfer,1084.6,Completed,0.07,0
TX0000105086,AC00001228,2026-02-27 20:01:53,Debit,ATM,Education,4287.87,Completed,0.2867,0
TX0000105087,AC00001013,2026-05-06 08:44:06,Debit,UPI,E-commerce,2243.7,Completed,0.0484,0
TX0000105088,AC00004779,2025-05-21 18:33:23,Credit,Mobile Banking,Healthcare,3023.37,Completed,0.1657,0
TX0000105089,AC00000433,2024-11-29 02:39:40,Debit,UPI,Transfer,2878.57,Completed,0.239,0
TX0000105090,AC00002947,2026-05-12 05:08:41,Debit,POS,Healthcare,11963.25,Completed,0.0058,0
TX0000105091,AC00003271,2026-07-24 07:03:14,Debit,POS,Travel,18180.73,Failed,0.1259,0
TX0000105092,AC00000779,2026-01-16 11:48:39,Debit,POS,Education,6222.89,Completed,0.0071,0
TX0000105093,AC00004075,2024-11-04 01:27:39,Debit,UPI,Transfer,5942.5,Completed,0.0064,0
TX0000105094,AC00005211,2024-12-12 21:08:20,Debit,Mobile Banking,Healthcare,2707.49,Completed,0.0012,0
TX0000105095,AC00004756,2025-11-26 15:03:55,Debit,ATM,Utilities,5619.05,Completed,0.3014,0
TX0000105096,AC00003227,2026-03-25 06:09:59,Debit,UPI,Fuel,7880.74,Completed,0.0022,0
TX0000105097,AC00006281,2026-01-15 02:02:11,Debit,UPI,E-commerce,12557.09,Completed,0.0168,0
TX0000105098,AC00004490,2025-10-08 07:34:41,Debit,Internet Banking,Education,307.12,Completed,0.0308,0
TX0000105099,AC00000909,2024-11-06 17:07:57,Debit,UPI,Education,2960.31,Completed,0.006,0
TX0000105100,AC00003880,2025-08-15 15:59:16,Credit,Mobile Banking,Grocery,416.15,Completed,0.0517,0
TX0000105101,AC00005084,2025-02-21 04:51:21,Debit,UPI,Travel,2109.45,Completed,0.0102,0
TX0000105102,AC00002148,2026-03-06 05:08:59,Credit,UPI,Travel,29831.53,Completed,0.3026,0
TX0000105103,AC00002724,2025-11-20 13:28:35,Debit,Mobile Banking,Education,3251.34,Completed,0.31,0
TX0000105104,AC00002781,2026-07-23 16:06:44,Credit,UPI,Healthcare,1604.79,Completed,0.044,0
TX0000105105,AC00001552,2025-03-02 20:26:05,Debit,POS,Travel,11577.26,Completed,0.0651,0
TX0000105106,AC00000563,2025-05-26 11:05:11,Debit,POS,Healthcare,3942.4,Completed,0.2904,0
TX0000105107,AC00002805,2025-10-01 10:00:06,Debit,Branch,Utilities,1942.87,Completed,0.0538,0
TX0000105108,AC00000046,2026-04-14 17:01:57,Debit,UPI,Education,2604.47,Completed,0.2841,0
TX0000105109,AC00002984,2026-02-09 05:22:57,Debit,UPI,Healthcare,2471.87,Completed,0.0444,0
TX0000105110,AC00000967,2024-12-23 18:35:48,Debit,UPI,Healthcare,5727.24,Completed,0.0226,0
TX0000105111,AC00003581,2025-04-15 07:34:16,Debit,POS,Utilities,303.85,Completed,0.0312,0
TX0000105112,AC00004124,2025-03-06 07:17:04,Credit,POS,Travel,10247.17,Completed,0.0147,0
TX0000105113,AC00001844,2026-04-30 23:50:35,Debit,UPI,Utilities,43175.1,Completed,0.2437,0
TX0000105114,AC00000979,2025-10-25 21:15:36,Debit,UPI,Utilities,18271.37,Completed,0.0357,0
TX0000105115,AC00006239,2024-10-13 03:47:12,Debit,UPI,Grocery,1111.43,Completed,0.1036,0
TX0000105116,AC00002963,2026-01-31 20:41:32,Credit,POS,Utilities,20123.65,Completed,0.1302,0
TX0000105117,AC00001466,2025-12-08 15:51:37,Credit,UPI,Grocery,916.21,Completed,0.1381,0
TX0000105118,AC00001070,2025-03-15 06:29:46,Debit,UPI,Transfer,14645.82,Completed,0.0216,0
TX0000105119,AC00001742,2024-12-10 20:36:43,Credit,UPI,Fuel,2918.35,Completed,0.0136,0
TX0000105120,AC00000475,2025-11-27 07:40:14,Credit,Mobile Banking,Education,7400.67,Completed,0.3211,0
TX0000105121,AC00005253,2025-08-19 14:23:25,Credit,UPI,Education,2633.11,Completed,0.0345,0
TX0000105122,AC00000537,2025-09-20 10:44:04,Debit,Branch,Fuel,706.71,Completed,0.0978,0
TX0000105123,AC00005692,2026-04-12 01:44:52,Debit,Mobile Banking,Transfer,3176.5,Completed,0.0676,0
TX0000105124,AC00001272,2025-08-30 07:33:59,Credit,UPI,Education,4550.16,Failed,0.0125,0
TX0000105125,AC00004704,2026-04-15 23:12:27,Credit,Internet Banking,Utilities,14827.67,Completed,0.0968,0
TX0000105126,AC00006809,2025-02-15 04:04:50,Credit,Mobile Banking,Fuel,1949.8,Completed,0.1414,0
TX0000105127,AC00004885,2025-12-18 02:55:29,Debit,Mobile Banking,Travel,587.34,Completed,0.0658,0
TX0000105128,AC00002470,2025-07-11 11:49:33,Debit,Internet Banking,Transfer,2455.31,Completed,0.0127,0
TX0000105129,AC00005158,2025-04-14 03:19:43,Credit,Internet Banking,E-commerce,958.35,Completed,0.0037,0
TX0000105130,AC00000450,2026-02-24 22:45:12,Debit,Mobile Banking,Utilities,921.36,Completed,0.063,0
TX0000105131,AC00000416,2025-07-17 13:48:15,Credit,Mobile Banking,Grocery,1566.57,Completed,0.1654,0
TX0000105132,AC00001976,2025-01-15 14:21:59,Debit,UPI,Education,2131.08,Completed,0.1472,0
TX0000105133,AC00002780,2025-04-18 04:12:44,Debit,ATM,Healthcare,2608.97,Completed,0.2449,0
TX0000105134,AC00003761,2024-10-28 22:50:50,Debit,POS,Healthcare,926.87,Completed,0.1028,0
TX0000105135,AC00000090,2025-07-12 14:48:52,Credit,Internet Banking,Fuel,788.8,Completed,0.4676,0
TX0000105136,AC00000090,2026-01-23 10:51:09,Debit,UPI,Travel,2434.91,Completed,0.0183,0
TX0000105137,AC00003954,2026-08-05 13:33:27,Debit,Branch,Utilities,257.32,Completed,0.1054,0
TX0000105138,AC00002343,2025-11-03 01:05:04,Credit,UPI,Grocery,16048.6,Completed,0.0765,0
TX0000105139,AC00001996,2026-05-16 20:19:12,Debit,UPI,Healthcare,419.03,Completed,0.0173,0
TX0000105140,AC00003431,2026-02-11 13:47:39,Credit,POS,Transfer,6881.33,Completed,0.113,0
TX0000105141,AC00006135,2025-05-19 03:07:40,Debit,POS,Fuel,6538.04,Completed,0.0055,0
TX0000105142,AC00000717,2025-04-15 00:35:23,Debit,Branch,E-commerce,21184.12,Completed,0.1287,0
TX0000105143,AC00003023,2024-12-29 07:35:51,Credit,ATM,E-commerce,26980.87,Completed,0.054,0
TX0000105144,AC00001669,2024-10-14 21:22:48,Credit,UPI,Utilities,6265.43,Completed,0.1263,0
TX0000105145,AC00000009,2026-03-17 13:28:37,Debit,UPI,Fuel,463.23,Completed,0.1614,0
TX0000105146,AC00001810,2026-01-10 08:30:41,Credit,ATM,E-commerce,4179.72,Completed,0.1232,0
TX0000105147,AC00006709,2026-02-22 19:58:18,Credit,Internet Banking,Fuel,4682.5,Completed,0.0798,0
TX0000105148,AC00001851,2025-09-25 23:52:08,Debit,POS,Education,1041.46,Completed,0.064,0
TX0000105149,AC00004539,2025-10-27 00:55:17,Debit,Mobile Banking,Travel,9336.82,Completed,0.1743,0
TX0000105150,AC00002387,2026-08-28 18:23:13,Debit,UPI,E-commerce,12599.87,Completed,0.0036,0
TX0000105151,AC00003934,2025-09-03 23:29:59,Credit,UPI,Grocery,8310.92,Completed,0.2567,0
TX0000105152,AC00006596,2026-07-25 03:00:21,Debit,POS,E-commerce,1814.28,Completed,0.205,0
TX0000105153,AC00006149,2025-08-21 11:56:50,Credit,UPI,Fuel,3373.62,Completed,0.2031,0
TX0000105154,AC00003746,2026-06-22 04:54:03,Credit,Mobile Banking,Healthcare,1153.18,Completed,0.2527,0
TX0000105155,AC00004587,2026-04-18 11:25:32,Debit,UPI,Healthcare,2506.72,Completed,0.0485,0
TX0000105156,AC00002215,2025-04-11 04:23:19,Credit,UPI,Grocery,3238.45,Completed,0.066,0
TX0000105157,AC00005653,2025-06-09 10:21:56,Debit,UPI,E-commerce,1251.78,Completed,0.042,0
TX0000105158,AC00003546,2026-01-07 20:34:15,Debit,Mobile Banking,Education,384.28,Completed,0.0008,0
TX0000105159,AC00001288,2026-06-04 19:33:37,Debit,Internet Banking,Healthcare,2916.06,Completed,0.0283,0
TX0000105160,AC00005329,2024-11-25 05:00:02,Debit,Mobile Banking,E-commerce,1252.72,Completed,0.0925,0
TX0000105161,AC00003448,2025-02-19 22:34:53,Debit,Branch,Education,3895.13,Completed,0.0537,0
TX0000105162,AC00001083,2026-06-15 04:05:46,Debit,Mobile Banking,Travel,1921.95,Completed,0.0572,0
TX0000105163,AC00006322,2025-05-30 07:03:04,Debit,UPI,Fuel,7599.96,Completed,0.0318,0
TX0000105164,AC00001357,2026-01-03 07:06:51,Debit,ATM,Grocery,4402.42,Completed,0.1109,0
TX0000105165,AC00005644,2026-08-13 16:54:18,Debit,Branch,E-commerce,4985.62,Completed,0.0774,0
TX0000105166,AC00000583,2026-08-29 02:55:48,Credit,Mobile Banking,Transfer,7472.21,Completed,0.0069,0
TX0000105167,AC00001732,2025-05-14 17:03:53,Credit,UPI,Travel,20807.69,Completed,0.0051,0
TX0000105168,AC00001796,2024-11-25 20:35:41,Debit,UPI,Education,46488.4,Completed,0.0942,0
TX0000105169,AC00005428,2025-01-09 15:07:12,Debit,Mobile Banking,Fuel,7010.37,Completed,0.0107,0
TX0000105170,AC00004829,2026-01-10 12:51:34,Debit,UPI,Utilities,2649.49,Completed,0.0173,0
TX0000105171,AC00000192,2026-01-20 05:22:45,Debit,UPI,Education,28071.08,Completed,0.3426,0
TX0000105172,AC00006519,2024-12-23 13:21:00,Credit,Branch,E-commerce,26728.51,Completed,0.154,0
TX0000105173,AC00006059,2025-02-24 16:28:19,Debit,POS,Grocery,10161.92,Completed,0.001,0
TX0000105174,AC00002029,2026-05-02 19:08:15,Credit,Mobile Banking,Utilities,1539.7,Completed,0.1869,0
TX0000105175,AC00003088,2025-10-30 20:43:08,Debit,Internet Banking,Education,29433.04,Completed,0.0244,0
TX0000105176,AC00002696,2024-11-30 10:17:05,Debit,Branch,Utilities,7117.87,Completed,0.1404,0
TX0000105177,AC00004788,2025-06-06 10:29:05,Debit,Internet Banking,E-commerce,5090.59,Completed,0.3299,0
TX0000105178,AC00004086,2025-04-27 08:01:12,Debit,UPI,E-commerce,22048.22,Completed,0.1195,0
TX0000105179,AC00003884,2025-11-24 21:23:29,Debit,Internet Banking,Utilities,3124.81,Completed,0.2592,0
TX0000105180,AC00001206,2026-03-20 04:52:23,Credit,UPI,Fuel,142.63,Completed,0.0873,0
TX0000105181,AC00006457,2025-12-07 05:09:17,Debit,Internet Banking,Grocery,421.81,Completed,0.0144,0
TX0000105182,AC00005193,2025-07-15 07:53:04,Debit,Internet Banking,Healthcare,1294.45,Completed,0.1196,0
TX0000105183,AC00000261,2024-12-23 06:21:11,Credit,UPI,Transfer,941.5,Completed,0.0328,0
TX0000105184,AC00003478,2025-01-10 21:34:02,Debit,UPI,E-commerce,1902.76,Completed,0.1607,0
TX0000105185,AC00001554,2024-10-25 14:28:44,Debit,Mobile Banking,Transfer,3233.15,Completed,0.0331,0
TX0000105186,AC00003355,2026-03-26 14:13:06,Debit,UPI,E-commerce,8884.79,Completed,0.1049,0
TX0000105187,AC00001404,2025-08-05 17:11:42,Debit,Mobile Banking,Healthcare,5071.26,Completed,0.4385,0
TX0000105188,AC00002398,2025-08-22 08:11:22,Debit,Internet Banking,Travel,2883.65,Completed,0.1831,0
TX0000105189,AC00006383,2025-06-08 10:28:52,Credit,POS,Utilities,7599.47,Completed,0.0425,0
TX0000105190,AC00006162,2025-05-24 01:25:47,Debit,UPI,Transfer,3438.55,Completed,0.0337,0
TX0000105191,AC00004933,2025-10-21 13:55:03,Debit,Internet Banking,Utilities,2710.64,Completed,0.0801,0
TX0000105192,AC00003706,2026-06-05 01:58:03,Credit,Mobile Banking,Healthcare,13162.3,Completed,0.2256,0
TX0000105193,AC00001663,2026-05-18 09:45:11,Credit,Internet Banking,Healthcare,1147.09,Completed,0.0516,0
TX0000105194,AC00003079,2026-06-18 02:53:58,Debit,POS,E-commerce,2678.99,Completed,0.0455,0
TX0000105195,AC00002726,2025-10-19 23:03:03,Debit,UPI,Transfer,1685.93,Completed,0.0079,0
TX0000105196,AC00000650,2026-08-10 22:48:12,Debit,UPI,Utilities,4832.98,Completed,0.2037,0
TX0000105197,AC00001372,2025-07-02 06:47:48,Debit,Mobile Banking,Utilities,2913.97,Completed,0.047,0
TX0000105198,AC00005942,2025-05-21 17:47:49,Credit,POS,Travel,5289.41,Completed,0.0308,0
TX0000105199,AC00003614,2026-04-21 12:46:56,Debit,Branch,Transfer,26970.61,Completed,0.3225,0
TX0000105200,AC00000715,2024-11-09 10:49:40,Debit,UPI,Transfer,3480.69,Completed,0.1404,0
TX0000105201,AC00001141,2026-02-25 13:58:11,Credit,Mobile Banking,Grocery,9673.73,Completed,0.1264,0
TX0000105202,AC00005216,2025-09-22 08:17:47,Debit,UPI,Healthcare,2855.75,Completed,0.0167,0
TX0000105203,AC00001473,2024-09-13 04:51:40,Credit,UPI,Fuel,310.97,Completed,0.0042,0
TX0000105204,AC00006327,2025-04-27 01:03:29,Debit,ATM,Education,790.82,Completed,0.323,0
TX0000105205,AC00001604,2025-04-05 00:17:07,Debit,UPI,Travel,1977.68,Completed,0.1323,0
TX0000105206,AC00004669,2025-03-07 06:33:58,Debit,Internet Banking,E-commerce,2256.89,Completed,0.0699,0
TX0000105207,AC00003791,2026-07-17 11:51:57,Credit,UPI,Fuel,3519.45,Completed,0.1488,0
TX0000105208,AC00000861,2024-09-21 00:05:53,Debit,Internet Banking,Utilities,7428.71,Completed,0.0152,0
TX0000105209,AC00006276,2025-07-08 09:30:56,Debit,Internet Banking,E-commerce,1077.29,Completed,0.3506,0
TX0000105210,AC00003903,2025-01-09 08:36:31,Debit,UPI,Utilities,547.96,Completed,0.1189,0
TX0000105211,AC00000612,2025-06-27 04:35:19,Debit,ATM,E-commerce,711.02,Completed,0.076,0
TX0000105212,AC00005089,2024-11-29 07:41:49,Credit,Internet Banking,Education,1495.35,Completed,0.06,0
TX0000105213,AC00004223,2026-08-23 12:00:38,Credit,Mobile Banking,Grocery,6850.99,Completed,0.0249,0
TX0000105214,AC00000919,2025-03-13 13:52:03,Debit,Internet Banking,Healthcare,15237.49,Completed,0.0803,0
TX0000105215,AC00006463,2025-03-19 14:20:49,Debit,Mobile Banking,Utilities,1384.37,Completed,0.0911,0
TX0000105216,AC00002514,2026-05-15 00:25:07,Credit,POS,Education,3351.68,Completed,0.0351,0
TX0000105217,AC00000748,2025-02-24 04:39:14,Debit,POS,Grocery,1688.26,Completed,0.385,0
TX0000105218,AC00000939,2024-11-13 16:59:11,Debit,POS,Grocery,5429.16,Completed,0.1519,0
TX0000105219,AC00003732,2026-08-10 15:38:49,Credit,UPI,Transfer,1485.31,Completed,0.2089,0
TX0000105220,AC00006191,2026-08-15 03:52:10,Debit,POS,E-commerce,984.33,Completed,0.4427,0
TX0000105221,AC00006489,2025-09-01 17:11:56,Debit,Internet Banking,Travel,817.69,Completed,0.1284,0
TX0000105222,AC00003761,2026-08-15 13:31:31,Credit,UPI,Transfer,10208.8,Completed,0.1127,0
TX0000105223,AC00002654,2026-05-29 02:27:37,Debit,ATM,Travel,3658.59,Completed,0.1381,0
TX0000105224,AC00006541,2025-05-20 17:01:00,Debit,Internet Banking,Utilities,6695.71,Completed,0.0286,0
TX0000105225,AC00004404,2024-10-17 02:50:41,Debit,UPI,Fuel,5561.7,Completed,0.0138,0
TX0000105226,AC00005507,2026-06-10 23:31:17,Debit,Mobile Banking,Grocery,385.36,Completed,0.0998,0
TX0000105227,AC00002649,2025-03-05 09:48:14,Debit,UPI,Transfer,1240.02,Completed,0.1066,0
TX0000105228,AC00005334,2026-02-13 23:15:24,Debit,ATM,Education,2505.21,Completed,0.0466,0
TX0000105229,AC00003632,2025-03-28 09:48:29,Debit,UPI,Grocery,1408.01,Completed,0.3983,0
TX0000105230,AC00006010,2026-06-25 00:22:44,Debit,Mobile Banking,Fuel,508.68,Completed,0.1557,0
TX0000105231,AC00002611,2025-12-16 20:24:18,Debit,Internet Banking,E-commerce,918.16,Completed,0.0241,0
TX0000105232,AC00000672,2025-09-03 12:30:55,Debit,Internet Banking,Grocery,4721.18,Completed,0.0691,0
TX0000105233,AC00006764,2024-09-14 18:13:37,Debit,POS,E-commerce,1116.31,Completed,0.1155,0
TX0000105234,AC00002633,2026-01-03 18:19:02,Debit,ATM,Fuel,1389.64,Completed,0.0518,0
TX0000105235,AC00000082,2026-07-22 21:19:20,Debit,UPI,Healthcare,5095.47,Completed,0.2877,0
TX0000105236,AC00005499,2024-09-19 19:34:19,Debit,UPI,Healthcare,6803.35,Completed,0.0233,0
TX0000105237,AC00001952,2026-08-19 02:05:06,Credit,UPI,Transfer,254.82,Completed,0.1388,0
TX0000105238,AC00003372,2024-11-07 11:16:20,Debit,POS,Fuel,3882.91,Completed,0.0173,0
TX0000105239,AC00000076,2024-10-06 13:05:39,Debit,UPI,Healthcare,1439.65,Completed,0.0535,0
TX0000105240,AC00005091,2026-08-26 01:08:15,Credit,Internet Banking,Fuel,2352.01,Completed,0.0809,0
TX0000105241,AC00004223,2025-07-30 03:06:38,Debit,Mobile Banking,Healthcare,17702.3,Completed,0.1526,0
TX0000105242,AC00002127,2024-09-01 14:21:49,Debit,UPI,Travel,796.19,Completed,0.0238,0
TX0000105243,AC00002714,2025-11-28 13:08:32,Debit,UPI,Travel,1645.4,Completed,0.0695,0
TX0000105244,AC00002413,2025-02-08 08:58:28,Debit,Branch,Utilities,1281.16,Completed,0.0029,0
TX0000105245,AC00006196,2026-02-20 07:18:06,Credit,ATM,Grocery,2318.35,Completed,0.0435,0
TX0000105246,AC00001156,2025-01-14 20:15:38,Debit,POS,Fuel,1356.57,Completed,0.0874,0
TX0000105247,AC00000215,2024-11-07 12:59:26,Debit,UPI,Utilities,344.89,Completed,0.0004,0
TX0000105248,AC00002754,2025-07-24 12:15:20,Credit,Branch,E-commerce,1507.6,Completed,0.0908,0
TX0000105249,AC00000048,2025-04-16 18:59:23,Credit,UPI,Education,1601.64,Completed,0.0706,0
TX0000105250,AC00001758,2025-06-13 23:55:34,Debit,UPI,Healthcare,6689.85,Completed,0.2912,0
TX0000105251,AC00002002,2026-07-13 18:55:31,Debit,Mobile Banking,Transfer,486.96,Completed,0.0224,0
TX0000105252,AC00005683,2025-01-24 23:44:51,Debit,UPI,Travel,22118.67,Completed,0.1853,0
TX0000105253,AC00001525,2026-05-07 01:32:41,Debit,UPI,Transfer,1055.59,Completed,0.0245,0
TX0000105254,AC00000075,2025-08-22 13:59:57,Debit,POS,Healthcare,47274.91,Completed,0.032,0
TX0000105255,AC00000098,2025-10-24 15:48:12,Debit,UPI,Grocery,3496.93,Completed,0.0348,0
TX0000105256,AC00006759,2026-08-18 23:01:52,Credit,POS,Transfer,1799.91,Completed,0.0647,0
TX0000105257,AC00003122,2025-09-09 20:06:47,Debit,ATM,Fuel,1068.84,Completed,0.0887,0
TX0000105258,AC00005597,2025-01-27 03:53:35,Credit,Internet Banking,Education,5301.05,Completed,0.2239,0
TX0000105259,AC00002288,2025-11-23 11:10:55,Debit,POS,Transfer,952.79,Completed,0.0478,0
TX0000105260,AC00000183,2024-10-18 02:50:35,Credit,UPI,Education,11406.48,Completed,0.0405,0
TX0000105261,AC00002975,2025-05-04 17:22:53,Debit,Internet Banking,Grocery,1207.72,Completed,0.1856,0
TX0000105262,AC00004479,2025-03-09 19:48:01,Debit,ATM,E-commerce,21774.12,Completed,0.1689,0
TX0000105263,AC00001291,2024-11-14 01:53:20,Credit,UPI,Healthcare,2381.42,Completed,0.0081,0
TX0000105264,AC00003020,2025-08-08 23:30:08,Debit,Mobile Banking,Healthcare,3761.5,Completed,0.3184,0
TX0000105265,AC00004048,2024-10-08 04:09:16,Debit,POS,Travel,7715.78,Completed,0.0012,0
TX0000105266,AC00003761,2025-11-12 22:05:56,Debit,POS,Utilities,4620.13,Completed,0.0087,0
TX0000105267,AC00001274,2024-11-15 02:58:33,Credit,Internet Banking,Utilities,2202.05,Completed,0.0095,0
TX0000105268,AC00002460,2025-12-27 01:02:35,Credit,POS,Education,20291.88,Completed,0.006,0
